RUN	XFSCustomSimulationTest	78rs	xfscustomsimulationtest	1528308638658	 	2.0
USER	TAU	422	START	1528308643635	1528308643635
USER	TAU	423	START	1528308643644	1528308643644
USER	TAU	424	START	1528308643654	1528308643654
USER	TAU	425	START	1528308643663	1528308643663
USER	TAU	426	START	1528308643673	1528308643673
REQUEST	TAU	61		searching	1528308643534	1528308643672	OK	 
USER	TAU	61	END	1528308640453	1528308643674
REQUEST	TAU	62		searching	1528308643564	1528308643675	OK	 
USER	TAU	62	END	1528308640463	1528308643676
USER	TAU	427	START	1528308643683	1528308643683
USER	TAU	428	START	1528308643693	1528308643693
USER	TAU	429	START	1528308643704	1528308643704
USER	PU	454	START	1528308643714	1528308643714
USER	TAU	430	START	1528308643714	1528308643714
USER	TAU	432	START	1528308643723	1528308643723
USER	TAU	431	START	1528308643723	1528308643723
REQUEST	TAU	63		searching	1528308643604	1528308643732	OK	 
USER	TAU	63	END	1528308640474	1528308643736
USER	TAU	433	START	1528308643744	1528308643744
USER	TAU	434	START	1528308643754	1528308643754
REQUEST	TAU	65		searching	1528308643663	1528308643770	OK	 
USER	TAU	435	START	1528308643774	1528308643774
USER	TAU	436	START	1528308643776	1528308643776
